GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0600000US4207744992,4207744992,"Lower Milford township, Lehigh County, Pennsylvania",1354,70,1110,72,895,81,244,92,1.0,1.1,0.6,0.9,0.0,2.8,2.9,4.3,1.6,1.7,1.0,1.5,1.2,1.8,4.5,6.8,8.6,5.2,0.7,1.1,0.0,2.8,44.3,20.2,7.0,3.1,6.5,3.8,4.5,3.1,12.7,11.0,7.3,4.0,8.1,4.9,6.6,4.1,3.7,6.0,21.0,5.9,22.2,7.1,23.8,8.3,18.0,13.2,18.2,6.1,20.5,6.9,17.5,6.6,10.7,10.2,25.1,6.3,28.0,7.4,30.9,8.3,3.3,5.6,5.2,3.0,6.4,3.7,7.9,4.6,0.0,9.7,4.9,2.8,6.0,3.4,7.5,4.3,0.0,9.7,80833,10752,88723,7808,94609,11688,24737,11362,93713,10444,104182,11679,N,N,39921,9810,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
0600000US4207745168,4207745168,"Lowhill township, Lehigh County, Pennsylvania",827,61,670,54,558,50,157,53,1.3,1.4,1.6,1.8,2.0,2.1,0.0,14.7,2.2,2.0,1.8,2.0,1.1,1.8,3.8,5.6,4.2,3.2,3.9,4.0,1.8,1.9,5.7,6.2,8.6,3.8,4.6,2.8,3.8,2.7,25.5,15.9,9.4,3.2,13.4,4.1,10.0,4.0,3.2,5.0,13.1,4.0,14.0,4.7,12.4,4.9,7.6,7.9,19.0,6.2,14.6,5.4,15.6,6.1,31.2,16.9,23.5,5.6,27.6,6.6,32.1,7.7,2.5,3.9,8.1,2.9,8.4,3.3,9.3,4.0,7.0,7.3,10.6,3.9,10.0,4.3,12.0,5.2,13.4,10.9,89125,6119,90781,7681,104444,13654,82031,43770,101738,8974,101895,9896,N,N,93808,25243,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.8,(X)
0600000US4207745656,4207745656,"Lynn township, Lehigh County, Pennsylvania",1614,100,1096,61,937,85,518,119,3.6,3.1,0.0,2.3,0.0,2.6,11.2,9.4,2.4,2.4,3.7,4.0,1.9,2.2,4.1,6.5,7.9,3.5,6.0,3.8,6.2,4.3,12.0,7.9,14.3,5.9,8.1,5.9,9.5,6.8,27.4,12.5,16.3,6.0,15.5,7.1,15.4,8.0,13.5,9.7,15.7,5.3,15.6,6.5,12.0,6.1,18.5,8.6,13.9,5.3,14.9,7.2,17.4,8.2,12.0,8.0,16.2,5.2,23.4,7.5,23.5,7.7,1.4,2.0,8.4,3.7,10.9,5.3,12.1,6.0,0.0,4.7,1.2,1.4,1.8,2.1,2.1,2.5,0.0,4.7,55855,8617,78810,13652,81205,4863,33667,9017,70910,5547,83847,6743,N,N,39748,6355,18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12.4,(X)
0600000US4207746392,4207746392,"Macungie borough, Lehigh County, Pennsylvania",1407,84,777,60,558,65,630,102,3.6,2.7,6.7,5.8,0.0,4.4,3.3,3.6,2.4,1.9,1.8,2.5,2.5,3.5,3.2,3.1,9.5,3.9,1.2,1.9,1.6,2.7,16.2,6.1,15.6,4.2,13.1,6.5,12.4,6.5,18.6,8.3,14.3,4.8,10.7,5.5,6.3,5.0,18.7,8.8,19.2,5.8,14.3,6.5,14.7,7.9,25.2,9.9,15.4,4.5,22.0,6.5,23.7,7.4,8.6,7.4,12.9,3.8,17.2,5.7,20.8,7.6,6.2,4.2,7.2,3.6,13.0,6.5,18.1,8.8,0.0,3.9,0.0,1.8,0.0,3.2,0.0,4.4,0.0,3.9,56991,6656,80121,15673,90278,10628,42850,9264,66390,6017,80672,10455,N,N,47965,6230,22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
0600000US4207755576,4207755576,"North Whitehall township, Lehigh County, Pennsylvania",5934,144,4574,163,3865,181,1360,176,2.7,1.2,1.3,0.9,1.0,0.9,7.9,4.3,3.2,1.4,1.8,1.4,1.0,0.7,8.0,3.9,5.5,1.5,2.8,1.3,2.5,1.2,14.6,5.1,6.3,1.7,4.4,1.5,3.9,1.4,12.9,5.4,13.3,2.6,11.3,2.7,9.6,2.7,22.2,7.5,18.9,3.4,18.8,3.6,17.1,3.8,18.7,6.9,16.6,2.9,18.9,3.9,19.8,4.3,8.2,3.6,20.1,2.8,24.1,3.6,25.9,4.1,5.7,3.7,7.9,2.0,9.9,2.6,11.7,3.0,1.1,1.6,5.5,1.5,6.7,1.9,7.6,2.2,0.7,1.2,75192,7305,89070,4392,92998,4141,38836,3961,89825,4863,102023,5773,N,N,45585,5388,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
0600000US4207767576,4207767576,"Salisbury township, Lehigh County, Pennsylvania",5158,222,3876,174,3300,152,1282,198,4.8,1.9,2.5,1.7,0.8,1.0,12.6,5.3,2.6,1.1,0.8,0.7,0.7,0.7,7.4,3.9,8.1,1.9,3.3,1.5,2.4,1.5,23.4,5.8,7.7,1.8,5.2,1.9,4.0,1.7,16.6,5.5,11.2,2.9,12.1,3.5,11.8,3.9,8.7,3.9,19.8,2.6,19.8,3.2,18.7,3.1,19.2,5.7,16.5,2.9,20.3,4.0,20.6,4.5,6.2,3.7,16.1,3.5,19.2,4.4,21.8,4.8,4.9,4.4,6.7,2.2,8.6,3.0,9.8,3.5,0.0,1.9,6.4,2.5,8.2,3.1,9.4,3.7,1.1,1.7,69685,4085,84429,5917,90724,3490,28929,4485,89875,7920,105736,10219,N,N,39421,5640,26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
0600000US4207771144,4207771144,"Slatington borough, Lehigh County, Pennsylvania",1732,103,1039,86,638,102,693,132,6.6,4.9,5.1,3.7,0.0,3.8,13.6,11.2,6.2,3.1,5.8,5.1,6.3,7.2,8.2,4.6,11.6,4.2,8.4,4.4,4.7,5.2,19.0,8.2,12.3,4.1,9.9,5.5,7.1,5.1,14.7,7.1,15.9,5.4,15.3,6.5,15.7,8.6,18.3,9.3,19.7,6.1,19.8,6.5,16.9,6.8,17.3,10.2,17.5,6.5,22.4,8.9,29.2,12.1,7.6,7.2,8.7,3.6,12.0,5.8,18.2,8.8,1.2,1.7,0.8,0.9,1.3,1.6,2.0,2.5,0.0,3.5,0.7,1.1,0.0,2.4,0.0,3.8,0.0,3.5,47401,5571,56750,13422,73333,13922,30903,8552,54410,4975,60492,6027,N,N,35930,6231,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
0600000US4207772632,4207772632,"South Whitehall township, Lehigh County, Pennsylvania",7724,244,5240,215,4446,244,2484,247,2.8,1.4,1.9,1.3,1.2,1.2,4.9,3.3,3.7,1.2,1.6,1.2,1.6,1.3,8.2,3.1,7.1,1.6,3.7,1.5,2.8,1.5,14.3,3.9,6.7,1.6,6.0,2.1,3.7,1.5,11.0,3.7,11.0,1.8,10.2,2.1,9.6,2.3,12.8,4.0,20.7,3.1,17.6,3.6,17.2,3.8,24.5,5.8,15.9,2.1,17.7,3.1,17.3,3.2,12.1,4.2,18.6,2.9,22.8,3.8,25.1,4.2,9.3,4.1,4.9,1.4,6.3,1.8,7.4,2.2,2.0,1.6,8.6,2.0,12.2,2.9,14.1,3.4,0.9,1.0,71280,5367,86675,4943,94702,7786,47857,9738,97772,7846,117787,11839,N,N,54511,5032,22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.8,(X)
0600000US4207779104,4207779104,"Upper Macungie township, Lehigh County, Pennsylvania",7844,276,5668,248,5150,241,2176,340,2.3,1.2,1.1,1.0,0.9,0.8,5.5,3.7,2.5,1.3,1.6,1.2,0.7,0.8,5.9,4.0,3.4,1.2,1.4,0.8,0.5,0.6,9.2,4.1,4.6,1.7,3.9,2.1,4.1,2.4,8.6,3.8,9.9,2.2,6.1,2.0,4.7,1.8,17.2,6.3,17.6,2.9,15.2,3.1,15.4,3.3,23.2,8.1,18.1,3.1,20.3,3.9,20.0,3.9,13.2,5.6,18.9,2.9,22.5,3.8,24.3,4.1,8.5,4.1,10.9,2.3,13.6,3.0,14.0,3.2,3.8,3.5,11.7,2.2,14.4,2.8,15.3,3.0,4.8,4.7,86017,4875,100593,7331,106250,10268,51403,4105,105478,5092,120073,5863,N,N,66684,9649,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
0600000US4207779160,4207779160,"Upper Milford township, Lehigh County, Pennsylvania",2743,161,2156,135,1892,130,587,131,1.8,1.2,0.8,0.9,0.9,1.0,5.5,4.5,3.5,2.8,2.2,2.7,0.5,0.7,8.2,8.1,7.1,2.8,2.8,1.9,1.7,1.4,22.7,10.2,4.6,2.2,3.5,2.1,4.0,2.5,8.9,6.9,12.9,4.3,15.3,5.3,14.9,5.1,6.8,5.3,21.6,5.0,22.2,5.0,20.3,4.6,19.6,12.5,10.6,3.4,10.3,3.9,10.1,4.0,11.6,6.8,21.7,4.9,25.0,6.3,27.3,7.0,10.4,7.2,10.6,3.9,12.0,4.5,13.7,5.0,1.9,3.0,5.6,2.6,5.8,2.9,6.7,3.3,4.6,4.7,73466,7987,84643,20705,96894,11451,44803,25730,96974,12537,105604,14889,N,N,60640,14113,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
0600000US4207779288,4207779288,"Upper Saucon township, Lehigh County, Pennsylvania",4985,211,3865,184,3325,231,1120,193,1.3,0.8,1.5,1.8,0.4,0.7,4.6,3.7,2.0,1.4,0.0,0.6,0.0,0.7,9.0,6.0,7.2,1.8,4.3,1.8,2.4,1.6,17.4,5.5,7.7,2.4,4.2,1.8,3.8,1.9,16.8,7.7,7.1,2.4,6.6,2.7,5.4,2.8,8.8,4.4,18.6,3.8,20.8,4.1,18.5,3.4,13.9,6.3,11.4,2.8,12.0,3.8,12.9,4.0,7.5,4.2,21.4,3.6,23.2,4.1,25.0,4.4,12.9,5.5,10.5,2.3,12.5,2.9,14.5,3.3,3.8,3.6,12.8,2.6,15.0,3.1,17.1,3.5,5.2,3.7,89034,9926,103594,11955,112024,6904,35962,6338,123638,9609,140067,12155,N,N,64706,9876,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X)
0600000US4207781280,4207781280,"Washington township, Lehigh County, Pennsylvania",2717,116,1881,135,1734,142,836,193,4.5,3.2,1.9,2.9,2.0,3.1,10.4,7.7,3.5,1.6,0.0,1.3,0.0,1.4,11.5,5.5,11.2,4.2,9.7,5.0,10.5,5.4,14.6,9.0,7.0,4.0,3.7,2.6,4.0,2.9,16.1,10.8,14.5,4.6,12.5,5.3,9.5,4.9,18.5,8.3,18.3,5.3,20.6,6.4,19.0,6.2,14.1,8.2,21.4,4.9,28.1,6.6,29.5,7.0,6.2,9.5,14.5,4.1,16.6,5.8,18.1,6.4,8.5,5.5,5.2,3.0,6.9,4.4,7.4,4.7,0.0,2.9,0.0,0.9,0.0,1.3,0.0,1.4,0.0,2.9,65978,5048,75573,3650,76617,2579,33103,10063,67530,4841,78240,6347,N,N,41156,6756,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
0600000US4207782064,4207782064,"Weisenberg township, Lehigh County, Pennsylvania",1854,80,1417,99,1255,113,437,121,4.3,4.2,0.4,0.7,0.0,2.0,18.1,16.6,1.5,1.6,0.7,1.1,0.0,2.0,6.4,6.8,5.6,3.9,0.7,1.1,0.8,1.3,17.8,14.8,3.1,2.2,2.3,2.2,0.0,2.0,8.7,7.7,11.4,3.8,12.4,4.3,13.3,4.7,10.3,8.1,14.2,4.9,12.1,5.4,10.8,5.3,19.5,11.9,21.4,5.2,25.1,6.4,27.4,7.0,9.4,7.2,17.0,4.3,18.8,5.2,17.8,5.7,7.8,7.6,9.1,3.3,12.6,4.3,13.5,4.8,0.0,5.6,12.5,4.2,15.0,5.2,16.3,5.9,2.1,3.5,86602,7144,97818,6390,98750,6018,33875,19176,104788,10470,121241,10058,N,N,44511,14067,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X)
0600000US4207784528,4207784528,"Whitehall township, Lehigh County, Pennsylvania",11063,277,7108,251,5310,236,3955,376,4.0,1.1,1.6,1.0,1.0,0.8,8.2,2.6,4.2,1.4,1.6,1.2,0.9,0.9,8.9,3.3,11.6,2.0,6.6,2.1,3.2,1.7,20.9,5.0,8.6,1.7,6.5,2.0,6.0,2.1,13.0,3.1,13.7,2.3,14.1,2.9,10.1,2.5,14.2,3.3,24.8,2.8,25.8,3.4,26.4,4.2,21.7,5.6,11.9,2.0,15.2,2.9,18.5,3.5,5.4,1.8,14.8,2.0,19.9,2.8,23.0,3.4,5.5,2.0,4.7,1.4,6.3,2.0,7.6,2.4,1.6,1.5,1.8,0.8,2.4,1.1,3.2,1.5,0.6,0.7,57158,2344,69916,4758,78168,5501,34203,4565,67632,2880,79926,3899,N,N,44159,4502,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
0600000US4207903272,4207903272,"Ashley borough, Luzerne County, Pennsylvania",1190,109,706,77,418,67,484,127,9.6,5.2,5.1,4.1,2.2,3.3,17.6,11.3,6.1,4.1,6.8,5.2,1.9,3.0,7.2,6.4,15.5,5.7,6.5,5.1,4.5,4.8,28.5,10.6,13.0,5.6,17.1,8.6,13.2,8.1,7.0,6.0,13.4,4.5,10.1,5.3,13.2,8.0,16.1,8.1,13.4,6.5,12.2,8.0,18.2,12.7,15.1,10.2,18.7,6.1,25.6,8.7,26.1,11.8,8.5,6.4,8.6,6.5,13.5,10.3,15.6,12.6,0.0,5.0,1.8,2.0,3.1,3.3,5.3,5.5,0.0,5.0,0.0,2.1,0.0,3.5,0.0,5.8,0.0,5.0,40875,7537,55278,26336,73879,14651,24149,6748,51997,6147,62925,8381,N,N,33568,6817,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X)
0600000US4207903640,4207903640,"Avoca borough, Luzerne County, Pennsylvania",1088,65,735,52,566,63,353,84,1.5,1.3,1.6,1.6,0.0,4.3,1.1,2.0,7.0,3.5,0.7,1.0,0.9,1.3,20.1,10.8,12.6,4.4,9.8,4.6,6.5,3.7,19.8,9.6,10.1,3.9,12.9,5.1,7.6,4.7,5.4,5.7,20.7,5.9,17.4,6.1,17.1,6.3,26.3,11.6,17.0,4.2,19.5,5.8,21.6,6.6,10.5,5.9,15.3,5.4,15.9,5.5,19.1,6.9,13.9,11.6,11.4,4.0,16.2,5.8,19.4,7.2,1.4,2.1,4.5,2.5,6.0,3.5,7.8,4.4,1.4,2.1,0.0,2.3,0.0,3.3,0.0,4.3,0.0,6.8,48864,4303,59531,11770,68611,10763,35744,16679,60376,4886,68876,6548,N,N,41599,9024,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X)
0600000US4207904592,4207904592,"Bear Creek township, Luzerne County, Pennsylvania",1214,72,830,56,732,63,384,79,2.6,1.8,1.0,1.7,0.0,3.4,6.3,4.6,4.4,2.9,0.5,0.7,0.5,0.8,13.0,8.3,11.4,3.9,3.4,2.2,1.5,1.5,28.9,11.3,5.0,2.0,4.5,2.6,3.7,2.6,6.3,4.0,16.1,4.7,15.1,5.3,14.5,5.9,18.5,7.9,18.8,5.4,20.2,6.9,20.5,7.9,15.6,8.0,18.0,4.0,23.5,5.7,24.0,6.1,6.0,4.6,13.3,3.2,17.3,4.5,18.7,5.2,4.4,2.8,4.0,1.9,5.9,2.7,6.7,3.1,0.0,6.3,6.3,2.5,8.7,3.6,9.8,4.1,1.0,1.7,63333,5660,77123,4125,81087,6662,28125,13937,77170,7097,94473,8468,N,N,39538,6463,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
0600000US4207904599,4207904599,"Bear Creek Village borough, Luzerne County, Pennsylvania",119,28,93,26,78,23,26,12,3.4,6.8,4.3,8.6,5.1,10.0,0.0,51.0,0.0,18.8,0.0,23.3,0.0,26.9,0.0,51.0,5.0,4.8,0.0,23.3,0.0,26.9,23.1,22.4,1.7,2.6,0.0,23.3,0.0,26.9,7.7,12.4,12.6,10.8,12.9,12.6,5.1,6.9,11.5,16.6,18.5,12.2,19.4,15.0,20.5,16.0,15.4,25.4,8.4,8.3,10.8,10.5,6.4,5.9,0.0,51.0,16.8,10.2,17.2,11.9,20.5,12.6,15.4,18.6,16.0,11.5,17.2,12.5,20.5,15.0,11.5,16.4,17.6,9.0,18.3,10.7,21.8,11.8,15.4,17.2,105625,43596,113750,48687,124643,26986,63750,42747,141176,35780,134559,36445,N,N,164842,125534,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),0.0,(X)
0600000US4207906672,4207906672,"Black Creek township, Luzerne County, Pennsylvania",878,86,612,69,487,73,266,75,1.8,1.7,0.0,4.0,0.0,5.0,6.0,5.8,4.2,3.1,3.6,3.7,0.0,5.0,12.0,9.8,19.0,6.6,13.2,6.2,12.9,7.3,33.5,16.1,13.9,5.8,9.3,4.7,9.9,5.7,16.9,12.0,16.6,6.7,19.9,9.0,19.3,8.5,9.0,8.3,26.2,5.9,32.7,7.3,33.5,8.1,11.3,9.7,9.3,4.4,12.7,5.9,15.2,7.2,1.5,2.9,8.1,4.4,7.4,4.1,7.8,4.3,9.8,11.2,0.8,1.2,1.1,1.6,1.4,2.0,0.0,9.0,0.0,2.8,0.0,4.0,0.0,5.0,0.0,9.0,43553,7860,53125,7731,56681,6538,22500,12423,51255,5294,56367,4773,N,N,38144,12973,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X)
0600000US4207909760,4207909760,"Buck township, Luzerne County, Pennsylvania",189,32,119,26,99,24,70,24,4.8,5.8,0.0,18.8,0.0,22.1,12.9,13.5,3.7,4.2,0.0,18.8,0.0,22.1,10.0,10.7,14.3,6.8,6.7,5.9,3.0,3.5,27.1,15.2,13.8,7.4,14.3,9.8,11.1,8.1,12.9,9.6,19.6,8.7,19.3,12.1,18.2,13.1,20.0,13.6,13.2,7.7,14.3,9.1,15.2,10.7,11.4,11.0,12.2,5.5,16.0,8.4,17.2,10.0,5.7,6.7,6.3,4.2,10.1,6.6,12.1,7.6,0.0,29.2,11.1,8.4,17.6,12.4,21.2,14.8,0.0,29.2,1.1,1.6,1.7,2.6,2.0,3.2,0.0,29.2,44531,8181,62813,23124,79583,23853,25000,12351,61866,11453,79355,14096,N,N,31844,7093,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
0600000US4207910480,4207910480,"Butler township, Luzerne County, Pennsylvania",3791,242,2649,181,2253,189,1142,237,0.4,0.6,0.0,0.9,0.0,1.1,1.3,2.1,5.1,3.0,2.3,2.2,2.7,2.5,11.6,9.0,12.1,4.4,7.5,4.8,4.4,4.0,26.4,12.6,8.4,4.0,6.4,3.5,5.7,4.2,13.7,10.2,13.5,4.3,11.7,4.2,10.2,3.9,13.7,10.8,18.1,4.4,20.9,5.5,22.8,6.3,11.1,5.7,17.7,4.5,22.2,5.6,23.1,5.6,7.4,7.1,16.1,4.5,19.2,5.0,20.4,5.3,8.8,8.6,5.2,2.5,6.7,3.2,7.1,3.5,1.8,2.8,3.5,2.6,3.1,2.1,3.7,2.5,4.4,7.2,64330,8522,76750,8311,80531,6837,29148,15012,76670,9636,82886,6744,N,N,61390,27114,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
0600000US4207915888,4207915888,"Conyngham borough, Luzerne County, Pennsylvania",840,44,555,64,458,71,285,66,1.2,1.9,1.8,2.9,0.0,5.3,0.0,8.4,2.0,2.1,1.4,1.5,1.7,1.9,3.2,5.6,3.3,3.0,0.0,4.4,0.0,5.3,9.8,8.6,11.5,5.2,8.8,5.7,10.7,6.9,16.8,11.8,19.3,7.6,19.5,8.8,12.4,8.2,18.9,11.9,22.6,6.9,19.6,7.9,21.6,8.7,28.4,12.7,10.5,4.7,9.9,5.8,10.9,6.9,11.6,10.0,18.0,6.4,23.8,8.9,25.3,9.6,6.7,6.9,2.4,2.0,2.7,2.5,3.3,3.0,1.8,2.5,9.2,4.6,12.4,7.2,14.0,7.9,2.8,4.8,64839,7556,73194,12094,81667,19008,52986,9996,87352,9655,97924,12526,N,N,66763,20542,45.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X)
0600000US4207915904,4207915904,"Conyngham township, Luzerne County, Pennsylvania",573,62,339,58,277,56,234,44,1.4,1.6,0.0,7.1,0.0,8.6,3.4,4.0,7.9,3.8,1.8,2.0,1.1,1.7,16.7,8.5,18.0,5.5,10.6,4.3,6.5,3.6,29.9,10.7,15.9,5.0,8.0,4.4,8.7,5.1,26.1,9.0,16.2,5.9,22.1,8.7,20.2,10.2,9.0,7.1,19.2,8.3,25.1,13.2,27.4,15.6,10.7,5.2,13.8,4.3,20.4,7.0,23.5,8.6,3.0,3.0,5.8,2.6,8.8,4.3,8.7,4.6,1.3,1.7,1.9,2.4,3.2,4.0,4.0,4.9,0.0,10.1,0.0,4.3,0.0,7.1,0.0,8.6,0.0,10.1,41677,4634,59375,12378,65195,9983,25000,7462,49846,5053,62957,6428,N,N,30061,4371,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9.8,(X)
0600000US4207916568,4207916568,"Courtdale borough, Luzerne County, Pennsylvania",304,37,186,35,149,28,118,28,10.2,5.7,3.2,4.8,0.0,15.4,21.2,11.8,5.9,4.9,1.1,1.5,0.0,15.4,15.3,11.5,5.3,2.6,0.0,12.6,0.0,15.4,11.9,6.1,8.9,3.8,8.1,5.1,10.1,6.2,10.2,6.1,16.4,6.4,23.1,9.5,22.1,10.9,10.2,7.4,26.0,7.2,29.0,10.1,24.8,9.3,21.2,9.4,17.8,7.1,19.9,9.8,23.5,12.1,10.2,10.7,7.9,3.7,12.9,6.2,16.1,7.3,0.0,19.0,1.6,1.7,2.7,2.9,3.4,3.6,0.0,19.0,0.0,7.9,0.0,12.6,0.0,15.4,0.0,19.0,52614,4768,61250,12091,63750,13869,26250,13762,54609,5623,67209,6405,N,N,33049,8474,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
0600000US4207918048,4207918048,"Dallas borough, Luzerne County, Pennsylvania",1125,76,667,69,518,69,458,77,5.5,4.1,1.2,1.4,1.4,1.8,12.0,9.6,2.5,2.0,1.3,1.6,0.0,4.7,4.1,4.2,11.6,3.2,4.3,3.2,5.2,3.9,22.3,7.7,7.9,3.9,5.5,3.6,2.7,2.7,13.1,7.2,11.1,3.8,9.9,4.4,8.9,4.3,15.1,6.7,16.1,3.9,13.8,5.0,14.1,5.8,15.7,7.7,15.3,4.2,23.7,6.3,23.4,7.0,4.8,3.2,16.4,4.6,20.5,6.1,22.0,6.9,7.9,6.6,7.8,2.9,13.2,4.8,15.1,5.7,0.0,5.3,5.9,2.4,6.4,3.1,7.3,3.9,5.0,3.6,67128,9644,89871,7318,93900,7511,31875,10732,85241,8837,104574,10357,N,N,54885,13105,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
